,country,year,sex,age,suicides_no,population,suicides/100k pop,country-year,gdp_for_year ($) ,gdp_per_capita ($),generation,region,HDI
12681,Turkey,2012,female,25-34 years,78,6314493,1.24,Turkey2012,873982246102,12671,Millenials,Europe,0.765
12682,Turkey,2012,female,35-54 years,113,9539648,1.18,Turkey2012,873982246102,12671,Generation X,Europe,0.765
12683,Turkey,2012,female,55-74 years,55,4925454,1.12,Turkey2012,873982246102,12671,Boomers,Europe,0.765
12684,Turkey,2012,male,5-14 years,24,6503156,0.37,Turkey2012,873982246102,12671,Generation Z,Europe,0.765
12685,Turkey,2012,female,5-14 years,15,6169331,0.24,Turkey2012,873982246102,12671,Generation Z,Europe,0.765
12686,Turkey,2013,male,75+ years,76,915690,8.3,Turkey2013,950579413279,13603,Silent,Europe,0.7809999999999999
12687,Turkey,2013,male,55-74 years,239,4664864,5.12,Turkey2013,950579413279,13603,Boomers,Europe,0.7809999999999999
12688,Turkey,2013,male,35-54 years,477,9982233,4.78,Turkey2013,950579413279,13603,Generation X,Europe,0.7809999999999999
12689,Turkey,2013,male,25-34 years,285,6491205,4.39,Turkey2013,950579413279,13603,Millenials,Europe,0.7809999999999999
12690,Turkey,2013,male,15-24 years,253,6461036,3.92,Turkey2013,950579413279,13603,Millenials,Europe,0.7809999999999999
12691,Turkey,2013,female,15-24 years,133,6177538,2.15,Turkey2013,950579413279,13603,Millenials,Europe,0.7809999999999999
12692,Turkey,2013,female,75+ years,29,1374051,2.11,Turkey2013,950579413279,13603,Silent,Europe,0.7809999999999999
12693,Turkey,2013,female,55-74 years,73,5052537,1.44,Turkey2013,950579413279,13603,Boomers,Europe,0.7809999999999999
12694,Turkey,2013,female,25-34 years,87,6322406,1.38,Turkey2013,950579413279,13603,Millenials,Europe,0.7809999999999999
12695,Turkey,2013,female,35-54 years,118,9808886,1.2,Turkey2013,950579413279,13603,Generation X,Europe,0.7809999999999999
12696,Turkey,2013,female,5-14 years,23,6148825,0.37,Turkey2013,950579413279,13603,Generation Z,Europe,0.7809999999999999
12697,Turkey,2013,male,5-14 years,17,6481081,0.26,Turkey2013,950579413279,13603,Generation Z,Europe,0.7809999999999999
12698,Turkey,2014,male,75+ years,66,952449,6.93,Turkey2014,934185915467,13170,Silent,Europe,0.792
12699,Turkey,2014,male,55-74 years,225,4851259,4.64,Turkey2014,934185915467,13170,Boomers,Europe,0.792
12700,Turkey,2014,male,15-24 years,260,6517033,3.99,Turkey2014,934185915467,13170,Millenials,Europe,0.792
12701,Turkey,2014,male,35-54 years,394,10244541,3.85,Turkey2014,934185915467,13170,Generation X,Europe,0.792
12702,Turkey,2014,male,25-34 years,243,6484352,3.75,Turkey2014,934185915467,13170,Millenials,Europe,0.792
12703,Turkey,2014,female,15-24 years,114,6220032,1.83,Turkey2014,934185915467,13170,Millenials,Europe,0.792
12704,Turkey,2014,female,75+ years,23,1426848,1.61,Turkey2014,934185915467,13170,Silent,Europe,0.792
12705,Turkey,2014,female,55-74 years,79,5233238,1.51,Turkey2014,934185915467,13170,Boomers,Europe,0.792
12706,Turkey,2014,female,35-54 years,109,10070621,1.08,Turkey2014,934185915467,13170,Generation X,Europe,0.792
12707,Turkey,2014,female,25-34 years,65,6325398,1.03,Turkey2014,934185915467,13170,Millenials,Europe,0.792
12708,Turkey,2014,male,5-14 years,21,6469621,0.32,Turkey2014,934185915467,13170,Generation Z,Europe,0.792
12709,Turkey,2014,female,5-14 years,18,6136028,0.29,Turkey2014,934185915467,13170,Generation Z,Europe,0.792
12710,Turkey,2015,male,75+ years,61,986961,6.18,Turkey2015,859796872794,11961,Silent,Europe,0.8
12711,Turkey,2015,male,55-74 years,223,5079228,4.39,Turkey2015,859796872794,11961,Boomers,Europe,0.8
12712,Turkey,2015,male,25-34 years,241,6452161,3.74,Turkey2015,859796872794,11961,Millenials,Europe,0.8
12713,Turkey,2015,male,35-54 years,385,10466600,3.68,Turkey2015,859796872794,11961,Generation X,Europe,0.8
12714,Turkey,2015,male,15-24 years,207,6573627,3.15,Turkey2015,859796872794,11961,Millenials,Europe,0.8
12715,Turkey,2015,female,15-24 years,131,6267398,2.09,Turkey2015,859796872794,11961,Millenials,Europe,0.8
12716,Turkey,2015,female,75+ years,25,1479388,1.69,Turkey2015,859796872794,11961,Silent,Europe,0.8
12717,Turkey,2015,female,25-34 years,72,6288287,1.14,Turkey2015,859796872794,11961,Millenials,Europe,0.8
12718,Turkey,2015,female,35-54 years,109,10293526,1.06,Turkey2015,859796872794,11961,Generation X,Europe,0.8
12719,Turkey,2015,female,55-74 years,42,5456986,0.77,Turkey2015,859796872794,11961,Boomers,Europe,0.8
12720,Turkey,2015,female,5-14 years,18,6100840,0.3,Turkey2015,859796872794,11961,Generation Z,Europe,0.8
12721,Turkey,2015,male,5-14 years,18,6435462,0.28,Turkey2015,859796872794,11961,Generation Z,Europe,0.8
12722,Turkmenistan,1987,male,75+ years,5,16500,30.3,Turkmenistan1987,2331358820,815,G.I. Generation,Europe,
12723,Turkmenistan,1987,male,55-74 years,28,106800,26.22,Turkmenistan1987,2331358820,815,G.I. Generation,Europe,
12724,Turkmenistan,1987,female,75+ years,8,31400,25.48,Turkmenistan1987,2331358820,815,G.I. Generation,Europe,
12725,Turkmenistan,1987,male,35-54 years,54,242600,22.26,Turkmenistan1987,2331358820,815,Silent,Europe,
12726,Turkmenistan,1987,female,55-74 years,28,148000,18.92,Turkmenistan1987,2331358820,815,G.I. Generation,Europe,
12727,Turkmenistan,1987,male,25-34 years,50,265600,18.83,Turkmenistan1987,2331358820,815,Boomers,Europe,
12728,Turkmenistan,1987,male,15-24 years,33,344800,9.57,Turkmenistan1987,2331358820,815,Generation X,Europe,
12729,Turkmenistan,1987,female,35-54 years,21,247500,8.48,Turkmenistan1987,2331358820,815,Silent,Europe,
12730,Turkmenistan,1987,female,15-24 years,24,340700,7.04,Turkmenistan1987,2331358820,815,Generation X,Europe,
12731,Turkmenistan,1987,female,25-34 years,12,274700,4.37,Turkmenistan1987,2331358820,815,Boomers,Europe,
12732,Turkmenistan,1987,male,5-14 years,5,423500,1.18,Turkmenistan1987,2331358820,815,Generation X,Europe,
12733,Turkmenistan,1987,female,5-14 years,4,417000,0.96,Turkmenistan1987,2331358820,815,Generation X,Europe,
12734,Turkmenistan,1988,male,75+ years,6,16700,35.93,Turkmenistan1988,3010982414,1029,G.I. Generation,Europe,
12735,Turkmenistan,1988,male,35-54 years,55,249600,22.04,Turkmenistan1988,3010982414,1029,Silent,Europe,
12736,Turkmenistan,1988,male,55-74 years,22,110500,19.91,Turkmenistan1988,3010982414,1029,G.I. Generation,Europe,
12737,Turkmenistan,1988,female,75+ years,6,32200,18.63,Turkmenistan1988,3010982414,1029,G.I. Generation,Europe,
12738,Turkmenistan,1988,male,25-34 years,48,276400,17.37,Turkmenistan1988,3010982414,1029,Boomers,Europe,
12739,Turkmenistan,1988,male,15-24 years,51,347500,14.68,Turkmenistan1988,3010982414,1029,Generation X,Europe,
12740,Turkmenistan,1988,female,55-74 years,21,150300,13.97,Turkmenistan1988,3010982414,1029,G.I. Generation,Europe,
12741,Turkmenistan,1988,female,35-54 years,18,255500,7.05,Turkmenistan1988,3010982414,1029,Silent,Europe,
12742,Turkmenistan,1988,female,15-24 years,21,342600,6.13,Turkmenistan1988,3010982414,1029,Generation X,Europe,
12743,Turkmenistan,1988,female,25-34 years,14,286600,4.88,Turkmenistan1988,3010982414,1029,Boomers,Europe,
12744,Turkmenistan,1988,female,5-14 years,4,425700,0.94,Turkmenistan1988,3010982414,1029,Generation X,Europe,
12745,Turkmenistan,1988,male,5-14 years,4,432700,0.92,Turkmenistan1988,3010982414,1029,Generation X,Europe,
12746,Turkmenistan,1989,male,35-54 years,64,258100,24.8,Turkmenistan1989,3006988217,1003,Silent,Europe,
12747,Turkmenistan,1989,male,75+ years,4,16800,23.81,Turkmenistan1989,3006988217,1003,G.I. Generation,Europe,
12748,Turkmenistan,1989,male,25-34 years,52,285700,18.2,Turkmenistan1989,3006988217,1003,Boomers,Europe,
12749,Turkmenistan,1989,male,55-74 years,19,113400,16.75,Turkmenistan1989,3006988217,1003,G.I. Generation,Europe,
12750,Turkmenistan,1989,female,75+ years,4,32900,12.16,Turkmenistan1989,3006988217,1003,G.I. Generation,Europe,
12751,Turkmenistan,1989,female,55-74 years,16,151500,10.56,Turkmenistan1989,3006988217,1003,G.I. Generation,Europe,
12752,Turkmenistan,1989,male,15-24 years,29,352500,8.23,Turkmenistan1989,3006988217,1003,Generation X,Europe,
12753,Turkmenistan,1989,female,15-24 years,25,346000,7.23,Turkmenistan1989,3006988217,1003,Generation X,Europe,
12754,Turkmenistan,1989,female,35-54 years,17,265600,6.4,Turkmenistan1989,3006988217,1003,Silent,Europe,
12755,Turkmenistan,1989,female,25-34 years,18,297400,6.05,Turkmenistan1989,3006988217,1003,Boomers,Europe,
12756,Turkmenistan,1989,male,5-14 years,3,443200,0.68,Turkmenistan1989,3006988217,1003,Generation X,Europe,
12757,Turkmenistan,1989,female,5-14 years,2,435900,0.46,Turkmenistan1989,3006988217,1003,Generation X,Europe,
12758,Turkmenistan,1990,female,75+ years,12,34100,35.19,Turkmenistan1990,3189539641,1036,G.I. Generation,Europe,
12759,Turkmenistan,1990,male,75+ years,5,16700,29.94,Turkmenistan1990,3189539641,1036,G.I. Generation,Europe,
12760,Turkmenistan,1990,male,35-54 years,65,268100,24.24,Turkmenistan1990,3189539641,1036,Silent,Europe,
12761,Turkmenistan,1990,male,25-34 years,61,292800,20.83,Turkmenistan1990,3189539641,1036,Boomers,Europe,
12762,Turkmenistan,1990,male,55-74 years,23,117000,19.66,Turkmenistan1990,3189539641,1036,G.I. Generation,Europe,
12763,Turkmenistan,1990,male,15-24 years,56,360200,15.55,Turkmenistan1990,3189539641,1036,Generation X,Europe,
12764,Turkmenistan,1990,female,15-24 years,27,351300,7.69,Turkmenistan1990,3189539641,1036,Generation X,Europe,
12765,Turkmenistan,1990,female,35-54 years,18,277100,6.5,Turkmenistan1990,3189539641,1036,Silent,Europe,
12766,Turkmenistan,1990,female,55-74 years,9,153300,5.87,Turkmenistan1990,3189539641,1036,G.I. Generation,Europe,
12767,Turkmenistan,1990,female,25-34 years,16,306400,5.22,Turkmenistan1990,3189539641,1036,Boomers,Europe,
12768,Turkmenistan,1990,male,5-14 years,6,455200,1.32,Turkmenistan1990,3189539641,1036,Generation X,Europe,
12769,Turkmenistan,1990,female,5-14 years,0,447600,0.0,Turkmenistan1990,3189539641,1036,Generation X,Europe,
12770,Turkmenistan,1991,male,35-54 years,55,278100,19.78,Turkmenistan1991,3208098919,1014,Boomers,Europe,
12771,Turkmenistan,1991,male,75+ years,3,15800,18.99,Turkmenistan1991,3208098919,1014,G.I. Generation,Europe,
12772,Turkmenistan,1991,male,55-74 years,22,121300,18.14,Turkmenistan1991,3208098919,1014,Silent,Europe,
12773,Turkmenistan,1991,male,25-34 years,53,298500,17.76,Turkmenistan1991,3208098919,1014,Boomers,Europe,
12774,Turkmenistan,1991,male,15-24 years,50,369500,13.53,Turkmenistan1991,3208098919,1014,Generation X,Europe,
12775,Turkmenistan,1991,female,55-74 years,18,156600,11.49,Turkmenistan1991,3208098919,1014,Silent,Europe,
12776,Turkmenistan,1991,female,15-24 years,31,358300,8.65,Turkmenistan1991,3208098919,1014,Generation X,Europe,
12777,Turkmenistan,1991,female,25-34 years,20,314100,6.37,Turkmenistan1991,3208098919,1014,Boomers,Europe,
12778,Turkmenistan,1991,female,75+ years,2,32400,6.17,Turkmenistan1991,3208098919,1014,G.I. Generation,Europe,
12779,Turkmenistan,1991,female,35-54 years,15,288300,5.2,Turkmenistan1991,3208098919,1014,Boomers,Europe,
12780,Turkmenistan,1991,male,5-14 years,3,468900,0.64,Turkmenistan1991,3208098919,1014,Millenials,Europe,
12781,Turkmenistan,1991,female,5-14 years,1,460700,0.22,Turkmenistan1991,3208098919,1014,Millenials,Europe,
12782,Turkmenistan,1992,male,35-54 years,61,277400,21.99,Turkmenistan1992,3200539816,984,Boomers,Europe,
12783,Turkmenistan,1992,male,25-34 years,49,305500,16.04,Turkmenistan1992,3200539816,984,Boomers,Europe,
12784,Turkmenistan,1992,male,15-24 years,60,378800,15.84,Turkmenistan1992,3200539816,984,Generation X,Europe,
12785,Turkmenistan,1992,female,75+ years,5,32700,15.29,Turkmenistan1992,3200539816,984,G.I. Generation,Europe,
12786,Turkmenistan,1992,female,15-24 years,33,365400,9.03,Turkmenistan1992,3200539816,984,Generation X,Europe,
12787,Turkmenistan,1992,female,55-74 years,14,159700,8.77,Turkmenistan1992,3200539816,984,Silent,Europe,
12788,Turkmenistan,1992,male,55-74 years,11,138600,7.94,Turkmenistan1992,3200539816,984,Silent,Europe,
12789,Turkmenistan,1992,male,75+ years,1,16000,6.25,Turkmenistan1992,3200539816,984,G.I. Generation,Europe,
12790,Turkmenistan,1992,female,35-54 years,16,302000,5.3,Turkmenistan1992,3200539816,984,Boomers,Europe,
12791,Turkmenistan,1992,female,25-34 years,10,320400,3.12,Turkmenistan1992,3200539816,984,Boomers,Europe,
12792,Turkmenistan,1992,male,5-14 years,9,482600,1.86,Turkmenistan1992,3200539816,984,Millenials,Europe,
12793,Turkmenistan,1992,female,5-14 years,2,473800,0.42,Turkmenistan1992,3200539816,984,Millenials,Europe,
12794,Turkmenistan,1993,male,75+ years,4,16800,23.81,Turkmenistan1993,3179225949,954,G.I. Generation,Europe,
12795,Turkmenistan,1993,male,35-54 years,55,310000,17.74,Turkmenistan1993,3179225949,954,Boomers,Europe,
12796,Turkmenistan,1993,male,55-74 years,23,134000,17.16,Turkmenistan1993,3179225949,954,Silent,Europe,
12797,Turkmenistan,1993,male,25-34 years,40,319000,12.54,Turkmenistan1993,3179225949,954,Boomers,Europe,
12798,Turkmenistan,1993,female,55-74 years,19,159500,11.91,Turkmenistan1993,3179225949,954,Silent,Europe,
12799,Turkmenistan,1993,male,15-24 years,46,403300,11.41,Turkmenistan1993,3179225949,954,Generation X,Europe,
12800,Turkmenistan,1993,female,15-24 years,25,367200,6.81,Turkmenistan1993,3179225949,954,Generation X,Europe,
12801,Turkmenistan,1993,female,75+ years,2,30000,6.67,Turkmenistan1993,3179225949,954,G.I. Generation,Europe,
12802,Turkmenistan,1993,female,25-34 years,12,325200,3.69,Turkmenistan1993,3179225949,954,Boomers,Europe,
12803,Turkmenistan,1993,female,35-54 years,7,312300,2.24,Turkmenistan1993,3179225949,954,Boomers,Europe,
12804,Turkmenistan,1993,male,5-14 years,5,489900,1.02,Turkmenistan1993,3179225949,954,Millenials,Europe,
12805,Turkmenistan,1993,female,5-14 years,2,463900,0.43,Turkmenistan1993,3179225949,954,Millenials,Europe,
12806,Turkmenistan,1994,female,75+ years,9,25900,34.75,Turkmenistan1994,2561118608,748,G.I. Generation,Europe,
12807,Turkmenistan,1994,male,55-74 years,21,137700,15.25,Turkmenistan1994,2561118608,748,Silent,Europe,
12808,Turkmenistan,1994,male,35-54 years,47,326800,14.38,Turkmenistan1994,2561118608,748,Boomers,Europe,
12809,Turkmenistan,1994,male,25-34 years,41,325300,12.6,Turkmenistan1994,2561118608,748,Boomers,Europe,
12810,Turkmenistan,1994,male,15-24 years,51,412000,12.38,Turkmenistan1994,2561118608,748,Generation X,Europe,
12811,Turkmenistan,1994,female,55-74 years,11,157900,6.97,Turkmenistan1994,2561118608,748,Silent,Europe,
12812,Turkmenistan,1994,female,15-24 years,24,381300,6.29,Turkmenistan1994,2561118608,748,Generation X,Europe,
12813,Turkmenistan,1994,male,75+ years,1,16700,5.99,Turkmenistan1994,2561118608,748,G.I. Generation,Europe,
12814,Turkmenistan,1994,female,35-54 years,14,328100,4.27,Turkmenistan1994,2561118608,748,Boomers,Europe,
12815,Turkmenistan,1994,female,25-34 years,10,328900,3.04,Turkmenistan1994,2561118608,748,Boomers,Europe,
12816,Turkmenistan,1994,male,5-14 years,4,504500,0.79,Turkmenistan1994,2561118608,748,Millenials,Europe,
12817,Turkmenistan,1994,female,5-14 years,1,478000,0.21,Turkmenistan1994,2561118608,748,Millenials,Europe,
12818,Turkmenistan,1995,male,35-54 years,65,351500,18.49,Turkmenistan1995,2482228440,650,Boomers,Europe,
12819,Turkmenistan,1995,male,55-74 years,24,146100,16.43,Turkmenistan1995,2482228440,650,Silent,Europe,
12820,Turkmenistan,1995,male,15-24 years,58,433400,13.38,Turkmenistan1995,2482228440,650,Generation X,Europe,
12821,Turkmenistan,1995,male,75+ years,2,15500,12.9,Turkmenistan1995,2482228440,650,G.I. Generation,Europe,
12822,Turkmenistan,1995,male,25-34 years,36,351500,10.24,Turkmenistan1995,2482228440,650,Generation X,Europe,
12823,Turkmenistan,1995,female,15-24 years,23,433100,5.31,Turkmenistan1995,2482228440,650,Generation X,Europe,
12824,Turkmenistan,1995,female,55-74 years,7,177100,3.95,Turkmenistan1995,2482228440,650,Silent,Europe,
12825,Turkmenistan,1995,female,25-34 years,11,361600,3.04,Turkmenistan1995,2482228440,650,Generation X,Europe,
12826,Turkmenistan,1995,female,75+ years,1,33700,2.97,Turkmenistan1995,2482228440,650,G.I. Generation,Europe,
12827,Turkmenistan,1995,female,35-54 years,8,366200,2.18,Turkmenistan1995,2482228440,650,Boomers,Europe,
12828,Turkmenistan,1995,male,5-14 years,7,584500,1.2,Turkmenistan1995,2482228440,650,Millenials,Europe,
12829,Turkmenistan,1995,female,5-14 years,2,564000,0.35,Turkmenistan1995,2482228440,650,Millenials,Europe,
12830,Turkmenistan,1996,male,55-74 years,31,148900,20.82,Turkmenistan1996,2379281768,608,Silent,Europe,
12831,Turkmenistan,1996,male,15-24 years,76,442700,17.17,Turkmenistan1996,2379281768,608,Generation X,Europe,
12832,Turkmenistan,1996,male,35-54 years,61,368800,16.54,Turkmenistan1996,2379281768,608,Boomers,Europe,
12833,Turkmenistan,1996,male,25-34 years,51,355400,14.35,Turkmenistan1996,2379281768,608,Generation X,Europe,
12834,Turkmenistan,1996,female,75+ years,4,33700,11.87,Turkmenistan1996,2379281768,608,G.I. Generation,Europe,
12835,Turkmenistan,1996,male,75+ years,1,15500,6.45,Turkmenistan1996,2379281768,608,G.I. Generation,Europe,
12836,Turkmenistan,1996,female,55-74 years,9,178400,5.04,Turkmenistan1996,2379281768,608,Silent,Europe,
12837,Turkmenistan,1996,female,15-24 years,17,439600,3.87,Turkmenistan1996,2379281768,608,Generation X,Europe,
12838,Turkmenistan,1996,female,25-34 years,11,366300,3.0,Turkmenistan1996,2379281768,608,Generation X,Europe,
12839,Turkmenistan,1996,female,35-54 years,9,384900,2.34,Turkmenistan1996,2379281768,608,Boomers,Europe,
12840,Turkmenistan,1996,male,5-14 years,10,600000,1.67,Turkmenistan1996,2379281768,608,Millenials,Europe,
12841,Turkmenistan,1996,female,5-14 years,3,578800,0.52,Turkmenistan1996,2379281768,608,Millenials,Europe,
12842,Turkmenistan,1997,male,25-34 years,74,359800,20.57,Turkmenistan1997,2450084970,612,Generation X,Europe,
12843,Turkmenistan,1997,male,15-24 years,88,453200,19.42,Turkmenistan1997,2450084970,612,Generation X,Europe,
